,index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
2139,9901,25,39512,RENT,3.0,VENTURE,C,9000,15.23,1,0.23,N,4
2140,9964,25,48000,RENT,7.0,HOMEIMPROVEMENT,D,9000,15.05,1,0.19,Y,3
2141,9966,22,59000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,4900,15.62,1,0.08,Y,4
2142,9970,21,59000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,9.99,1,0.08,N,2
2143,9979,23,43200,RENT,2.0,VENTURE,D,9100,13.24,1,0.21,N,2
2144,9988,26,29000,RENT,10.0,DEBTCONSOLIDATION,A,9200,7.49,1,0.32,N,3
2145,9989,21,30000,RENT,6.0,DEBTCONSOLIDATION,A,9200,6.62,1,0.31,N,3
2146,10002,25,59000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,3600,12.98,1,0.06,N,3
2147,10003,21,59000,MORTGAGE,5.0,MEDICAL,B,25000,9.99,1,0.42,N,4
2148,10007,21,13000,RENT,0.0,DEBTCONSOLIDATION,C,9250,12.53,1,0.71,N,3
2149,10009,23,24000,RENT,0.0,VENTURE,A,9250,6.54,1,0.39,N,3
2150,10010,22,24000,RENT,1.0,HOMEIMPROVEMENT,A,9250,8.94,1,0.39,N,2
2151,10011,25,24996,RENT,2.0,EDUCATION,A,9250,8.59,1,0.37,N,4
2152,10012,25,25000,RENT,8.0,VENTURE,B,9250,10.75,1,0.37,N,3
2153,10013,25,25716,RENT,1.0,MEDICAL,A,9250,6.54,1,0.36,N,3
2154,10018,22,27120,RENT,5.0,DEBTCONSOLIDATION,C,9250,13.11,1,0.34,Y,4
2155,10022,24,27456,RENT,1.0,MEDICAL,C,9250,12.87,1,0.34,N,3
2156,10027,23,28800,RENT,1.0,VENTURE,C,9250,14.35,1,0.32,Y,3
2157,10029,24,28800,RENT,3.0,DEBTCONSOLIDATION,C,9250,13.57,1,0.32,N,3
2158,10032,22,31000,RENT,7.0,MEDICAL,D,9250,14.11,1,0.3,N,4
2159,10033,22,32400,RENT,6.0,MEDICAL,D,9250,14.46,1,0.29,Y,4
2160,10052,22,30000,RENT,1.0,PERSONAL,B,9375,11.71,1,0.31,N,2
2161,10055,25,59000,MORTGAGE,9.0,EDUCATION,B,20000,11.36,1,0.34,N,2
2162,10056,26,59000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,20000,13.48,1,0.34,Y,3
2163,10059,23,44000,RENT,2.0,VENTURE,E,9400,16.32,1,0.21,Y,3
2164,10066,24,25000,RENT,3.0,MEDICAL,A,9450,6.62,1,0.38,N,4
2165,10068,21,26000,RENT,1.0,DEBTCONSOLIDATION,D,9450,16.77,1,0.36,N,2
2166,10070,24,33600,RENT,2.0,PERSONAL,A,9450,7.66,1,0.28,N,2
2167,10072,26,34200,RENT,9.0,MEDICAL,D,9450,15.62,1,0.28,N,3
2168,10073,25,19200,RENT,1.0,VENTURE,A,9500,7.88,1,0.49,N,4
2169,10076,21,20000,RENT,2.0,VENTURE,A,9500,8.9,1,0.47,N,4
2170,10079,24,23040,RENT,0.0,DEBTCONSOLIDATION,F,9500,19.04,1,0.41,Y,4
2171,10080,22,27000,RENT,0.0,DEBTCONSOLIDATION,D,9500,15.33,1,0.35,Y,3
2172,10081,24,28000,RENT,1.0,MEDICAL,A,9500,5.99,1,0.34,N,3
2173,10082,26,28000,RENT,4.0,MEDICAL,A,9500,8.94,1,0.34,N,4
2174,10083,24,30000,RENT,1.0,VENTURE,C,9500,13.92,1,0.32,N,2
2175,10089,24,59000,OWN,2.0,MEDICAL,E,12000,17.74,1,0.2,Y,2
2176,10096,23,40574,RENT,2.0,HOMEIMPROVEMENT,D,9500,14.74,1,0.23,Y,4
2177,10102,24,59000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,6800,12.53,1,0.12,Y,4
2178,10113,22,59000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,19750,14.11,1,0.33,Y,3
2179,10122,24,58650,RENT,4.0,MEDICAL,D,9500,16.49,1,0.14,N,3
2180,10123,22,69000,RENT,1.0,HOMEIMPROVEMENT,D,9500,15.33,1,0.14,Y,4
2181,10130,22,21600,RENT,0.0,EDUCATION,A,9600,7.49,1,0.44,N,2
2182,10131,23,22000,RENT,3.0,EDUCATION,C,9600,13.16,1,0.44,N,2
2183,10132,25,24000,RENT,9.0,PERSONAL,B,9600,11.71,1,0.4,N,4
2184,10133,21,24000,RENT,4.0,HOMEIMPROVEMENT,C,9600,14.27,1,0.4,N,4
2185,10142,21,28800,RENT,1.0,EDUCATION,B,9600,10.37,1,0.33,N,3
2186,10152,23,34560,RENT,5.0,DEBTCONSOLIDATION,D,9600,16.02,1,0.28,Y,3
2187,10153,22,34800,RENT,7.0,PERSONAL,G,9600,19.16,1,0.28,Y,2
2188,10159,24,30000,RENT,0.0,MEDICAL,D,9600,14.91,1,0.32,Y,4
2189,10162,25,31000,RENT,5.0,DEBTCONSOLIDATION,D,9600,16.77,1,0.31,N,3
2190,10166,23,31800,RENT,7.0,PERSONAL,C,9600,13.48,1,0.3,Y,3
2191,10170,25,34000,RENT,7.0,PERSONAL,D,9600,14.54,1,0.28,N,2
2192,10180,22,36000,RENT,3.0,EDUCATION,D,9600,17.27,1,0.27,Y,4
2193,10186,25,37200,RENT,6.0,HOMEIMPROVEMENT,A,9600,5.99,1,0.26,N,4
2194,10187,22,39000,RENT,5.0,PERSONAL,D,9600,16.77,1,0.25,Y,2
2195,10193,25,59600,MORTGAGE,5.0,EDUCATION,E,6000,16.45,1,0.1,N,4
2196,10194,26,59600,MORTGAGE,9.0,VENTURE,E,21000,16.45,1,0.35,N,2
2197,10203,24,59964,MORTGAGE,0.0,DEBTCONSOLIDATION,B,1275,10.99,1,0.02,N,4
2198,10208,24,45000,RENT,7.0,DEBTCONSOLIDATION,D,9600,15.31,1,0.21,Y,3
2199,10210,26,60000,MORTGAGE,0.0,MEDICAL,A,5000,7.9,1,0.08,N,2
2200,10220,25,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,8000,14.27,1,0.13,N,3
2201,10222,25,49000,RENT,10.0,EDUCATION,A,9600,7.51,1,0.2,N,2
2202,10237,23,54000,RENT,2.0,PERSONAL,F,9600,20.62,1,0.18,Y,2
2203,10238,25,54000,RENT,5.0,HOMEIMPROVEMENT,D,9600,15.62,1,0.18,N,2
2204,10249,26,59000,RENT,3.0,EDUCATION,A,9600,7.49,1,0.16,N,3
2205,10260,26,64000,RENT,0.0,EDUCATION,C,9600,11.97,1,0.15,N,4
2206,10278,26,60000,MORTGAGE,7.0,EDUCATION,D,15000,14.59,1,0.25,Y,4
2207,10279,23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5600,14.22,1,0.09,Y,4
2208,10288,24,77964,RENT,4.0,DEBTCONSOLIDATION,D,9600,14.42,1,0.12,N,2
2209,10290,26,60000,MORTGAGE,9.0,PERSONAL,B,10000,12.21,1,0.17,N,4
2210,10292,22,73000,RENT,0.0,PERSONAL,A,9600,8.94,1,0.13,N,3
2211,10299,25,78000,RENT,0.0,DEBTCONSOLIDATION,D,9600,14.11,1,0.12,Y,4
2212,10311,21,28000,RENT,1.0,HOMEIMPROVEMENT,C,9700,11.34,1,0.35,N,2
2213,10316,24,60516,OTHER,8.0,DEBTCONSOLIDATION,B,18000,11.26,1,0.3,N,4
2214,10323,25,30000,RENT,1.0,EDUCATION,A,9950,8.49,1,0.33,N,4
2215,10327,24,18000,RENT,0.0,HOMEIMPROVEMENT,A,10000,7.29,1,0.56,N,4
2216,10329,21,19200,RENT,0.0,HOMEIMPROVEMENT,B,10000,10.99,1,0.52,N,3
2217,10334,22,20000,RENT,2.0,EDUCATION,A,10000,7.49,1,0.5,N,4
2218,10335,22,20008,RENT,2.0,EDUCATION,B,10000,10.95,1,0.5,N,2
2219,10336,21,21000,RENT,2.0,EDUCATION,B,10000,11.71,1,0.48,N,2
2220,10338,22,21000,RENT,4.0,EDUCATION,C,10000,13.72,1,0.48,Y,2
2221,10339,22,21000,RENT,2.0,DEBTCONSOLIDATION,C,10000,12.73,1,0.48,Y,4
2222,10345,23,21000,RENT,3.0,MEDICAL,C,10000,13.16,1,0.48,Y,4
2223,10346,23,21000,RENT,3.0,PERSONAL,B,10000,12.21,1,0.48,N,4
2224,10349,26,22000,RENT,10.0,VENTURE,B,10000,9.63,1,0.45,N,4
2225,10350,26,22000,RENT,9.0,MEDICAL,D,10000,14.59,1,0.45,Y,2
2226,10354,22,23000,RENT,6.0,MEDICAL,B,10000,9.88,1,0.43,N,2
2227,10356,25,23387,RENT,2.0,PERSONAL,A,10000,7.51,1,0.43,N,4
2228,10357,26,23624,RENT,6.0,PERSONAL,B,10000,9.88,1,0.42,N,2
2229,10358,24,23700,RENT,8.0,VENTURE,A,10000,9.32,1,0.42,N,4
2230,10359,25,24000,RENT,4.0,HOMEIMPROVEMENT,B,10000,9.91,1,0.42,N,4
2231,10362,24,24000,RENT,3.0,DEBTCONSOLIDATION,B,10000,10.38,1,0.42,N,4
2232,10369,24,24000,RENT,6.0,DEBTCONSOLIDATION,B,10000,10.99,1,0.42,N,4
2233,10372,24,24000,RENT,3.0,VENTURE,B,10000,8.7,1,0.42,N,2
2234,10375,23,24960,RENT,0.0,PERSONAL,B,10000,9.64,1,0.4,N,4
2235,10378,22,24996,RENT,3.0,MEDICAL,A,10000,8.94,1,0.4,N,4
2236,10383,23,61000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,18000,12.09,1,0.3,Y,3
2237,10386,24,25000,RENT,4.0,VENTURE,B,10000,11.36,1,0.4,N,2
2238,10387,23,25000,RENT,3.0,VENTURE,B,10000,11.83,1,0.4,N,3
2239,10388,24,61100,MORTGAGE,4.0,DEBTCONSOLIDATION,D,25000,17.49,1,0.41,N,3
2240,10390,22,25000,RENT,0.0,PERSONAL,A,10000,8.59,1,0.4,N,2
2241,10392,25,25000,RENT,3.0,PERSONAL,D,10000,14.11,1,0.4,Y,2
2242,10397,23,25920,RENT,4.0,EDUCATION,D,10000,15.58,1,0.39,N,2
2243,10400,22,26000,RENT,1.0,DEBTCONSOLIDATION,B,10000,10.65,1,0.38,N,3
2244,10402,24,26000,RENT,6.0,PERSONAL,B,10000,10.99,1,0.38,N,4
2245,10403,23,52102,MORTGAGE,1.0,MEDICAL,B,3500,10.75,1,0.06,N,3
2246,10405,24,26000,RENT,8.0,EDUCATION,E,10000,16.63,1,0.38,Y,2
2247,10409,22,26400,RENT,0.0,VENTURE,C,10000,13.49,1,0.38,N,3
2248,10411,24,61499,MORTGAGE,8.0,DEBTCONSOLIDATION,D,19600,15.65,1,0.32,N,2
2249,10412,22,26400,RENT,1.0,EDUCATION,A,10000,7.49,1,0.38,N,3
2250,10414,22,26400,RENT,1.0,PERSONAL,D,10000,16.02,1,0.38,N,2
2251,10416,24,26400,RENT,5.0,MEDICAL,A,10000,6.54,1,0.38,N,4
2252,10418,22,26400,RENT,3.0,PERSONAL,B,10000,9.88,1,0.38,N,2
2253,10419,23,27000,RENT,6.0,MEDICAL,B,10000,10.65,1,0.37,N,3
2254,10421,24,27000,RENT,0.0,DEBTCONSOLIDATION,C,10000,12.73,1,0.37,N,2
2255,10422,22,27048,RENT,0.0,EDUCATION,C,10000,12.61,1,0.37,Y,4
2256,10423,22,27376,RENT,0.0,EDUCATION,C,10000,10.28,1,0.37,N,3
2257,10425,22,28000,RENT,6.0,EDUCATION,A,10000,5.42,1,0.36,N,3
2258,10426,24,28000,RENT,8.0,MEDICAL,A,10000,6.91,1,0.36,N,3
2259,10428,21,28600,RENT,3.0,PERSONAL,C,10000,11.34,1,0.35,Y,3
2260,10429,25,29000,RENT,5.0,VENTURE,A,10000,7.49,1,0.34,N,2
2261,10430,22,29000,RENT,6.0,MEDICAL,A,10000,7.29,1,0.34,N,3
2262,10432,24,29000,RENT,1.0,VENTURE,B,10000,10.74,1,0.34,N,2
2263,10433,21,29000,RENT,5.0,DEBTCONSOLIDATION,B,10000,10.0,1,0.34,N,4
2264,10435,23,61836,MORTGAGE,4.0,DEBTCONSOLIDATION,D,1700,16.77,1,0.03,N,4
2265,10437,26,29406,RENT,5.0,HOMEIMPROVEMENT,B,10000,11.71,1,0.34,N,4
2266,10441,23,30000,RENT,0.0,HOMEIMPROVEMENT,C,10000,15.27,1,0.33,Y,4
2267,10444,23,30000,RENT,7.0,EDUCATION,C,10000,13.99,1,0.33,N,2
2268,10445,21,30000,RENT,5.0,VENTURE,B,10000,11.99,1,0.33,N,4
2269,10446,24,30000,RENT,0.0,PERSONAL,E,10000,19.29,1,0.33,Y,3
2270,10447,23,30000,RENT,3.0,DEBTCONSOLIDATION,A,10000,7.49,1,0.33,N,2
2271,10448,26,30000,RENT,1.0,DEBTCONSOLIDATION,A,10000,6.99,1,0.33,N,4
2272,10450,23,52700,MORTGAGE,7.0,MEDICAL,D,8000,16.29,1,0.13,Y,2
2273,10453,21,52700,MORTGAGE,4.0,MEDICAL,D,26400,16.49,1,0.43,N,3
2274,10456,22,30000,RENT,6.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.33,N,4
2275,10457,24,30000,RENT,3.0,MEDICAL,A,10000,5.79,1,0.33,N,4
2276,10459,25,30000,RENT,9.0,MEDICAL,A,10000,7.51,1,0.33,N,2
2277,10461,22,30000,RENT,4.0,EDUCATION,B,10000,11.86,1,0.33,N,2
2278,10464,22,30000,RENT,4.0,EDUCATION,C,10000,14.35,1,0.33,N,3
2279,10465,22,30000,RENT,5.0,PERSONAL,C,10000,13.98,1,0.33,Y,2
2280,10471,25,30000,RENT,4.0,MEDICAL,A,10000,7.51,1,0.33,N,3
2281,10474,23,30000,RENT,3.0,PERSONAL,B,10000,11.48,1,0.33,N,4
2282,10475,23,30000,RENT,7.0,MEDICAL,B,10000,12.18,1,0.33,N,3
2283,10477,21,30000,RENT,1.0,MEDICAL,B,10000,11.14,1,0.33,N,2
2284,10478,22,30000,RENT,7.0,VENTURE,B,10000,11.14,1,0.33,N,2
2285,10480,23,30000,RENT,3.0,PERSONAL,B,10000,11.14,1,0.33,N,2
2286,10481,24,30000,RENT,0.0,MEDICAL,D,10000,14.61,1,0.33,N,3
2287,10486,22,30000,RENT,1.0,MEDICAL,A,10000,9.63,1,0.33,N,4
2288,10488,22,30000,RENT,1.0,MEDICAL,C,10000,12.53,1,0.33,N,4
2289,10490,24,30000,RENT,4.0,DEBTCONSOLIDATION,C,10000,11.66,1,0.33,N,2
2290,10491,24,30000,RENT,0.0,PERSONAL,A,10000,8.38,1,0.33,N,2
2291,10493,23,30680,RENT,7.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.33,N,4
2292,10494,26,30720,RENT,4.0,DEBTCONSOLIDATION,B,10000,11.49,1,0.33,N,3
2293,10495,25,30720,RENT,6.0,EDUCATION,B,10000,10.37,1,0.33,N,2
2294,10497,26,30720,RENT,5.0,DEBTCONSOLIDATION,A,10000,7.88,1,0.33,N,2
2295,10499,22,31000,RENT,6.0,PERSONAL,A,10000,8.9,1,0.32,N,4
2296,10502,24,31000,RENT,2.0,VENTURE,C,10000,14.65,1,0.32,N,2
2297,10504,22,31000,RENT,3.0,VENTURE,E,10000,19.42,1,0.32,Y,2
2298,10506,23,31000,RENT,0.0,MEDICAL,A,10000,7.51,1,0.32,N,2
2299,10507,25,62000,MORTGAGE,2.0,HOMEIMPROVEMENT,E,20000,17.04,1,0.32,N,3
2300,10508,25,31200,RENT,3.0,MEDICAL,B,10000,9.91,1,0.32,N,4
2301,10513,22,31200,RENT,5.0,PERSONAL,C,10000,12.73,1,0.32,N,4
2302,10515,26,52700,MORTGAGE,3.0,MEDICAL,D,7500,13.8,1,0.12,N,2
2303,10516,23,62000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,9000,11.03,1,0.15,N,2
2304,10518,26,32000,RENT,6.0,PERSONAL,A,10000,6.99,1,0.31,N,3
2305,10520,26,52703,MORTGAGE,5.0,MEDICAL,B,4000,11.89,1,0.06,N,4
2306,10522,23,32000,RENT,5.0,MEDICAL,A,10000,7.29,1,0.31,N,3
2307,10523,23,32000,RENT,7.0,VENTURE,C,10000,13.11,1,0.31,Y,4
2308,10525,22,32000,RENT,4.0,VENTURE,D,10000,16.07,1,0.31,N,2
2309,10526,22,32000,RENT,2.0,VENTURE,C,10000,13.22,1,0.31,N,3
2310,10528,23,32004,RENT,3.0,MEDICAL,C,10000,13.79,1,0.31,Y,3
2311,10529,22,32376,RENT,1.0,EDUCATION,C,10000,13.61,1,0.31,Y,4
2312,10530,21,32400,RENT,1.0,EDUCATION,B,10000,11.48,1,0.31,N,2
2313,10532,25,62400,OWN,7.0,PERSONAL,E,4000,18.39,1,0.06,Y,2
2314,10534,23,32580,RENT,0.0,PERSONAL,B,10000,11.14,1,0.31,N,3
2315,10535,22,32647,RENT,7.0,VENTURE,B,10000,11.48,1,0.31,N,3
2316,10550,23,62500,MORTGAGE,3.0,DEBTCONSOLIDATION,D,10000,15.7,1,0.16,N,3
2317,10556,24,33600,RENT,1.0,DEBTCONSOLIDATION,B,10000,9.88,1,0.3,N,4
2318,10559,22,62654,MORTGAGE,4.0,HOMEIMPROVEMENT,D,6000,14.74,1,0.1,N,4
2319,10562,25,33996,RENT,4.0,HOMEIMPROVEMENT,C,10000,12.53,1,0.29,N,2
2320,10567,25,53467,MORTGAGE,5.0,MEDICAL,D,25000,15.7,1,0.4,Y,4
2321,10571,26,63000,MORTGAGE,4.0,EDUCATION,C,12000,15.27,1,0.19,N,2
2322,10577,23,29000,RENT,0.0,EDUCATION,E,10000,17.93,1,0.34,Y,3
2323,10623,24,63508,MORTGAGE,8.0,HOMEIMPROVEMENT,B,2500,11.14,1,0.04,N,4
2324,10625,24,63582,MORTGAGE,3.0,HOMEIMPROVEMENT,C,14000,13.85,1,0.22,N,3
2325,10640,23,30000,RENT,2.0,HOMEIMPROVEMENT,D,10000,15.31,1,0.33,Y,4
2326,10642,23,30000,RENT,1.0,DEBTCONSOLIDATION,E,10000,16.0,1,0.33,N,4
2327,10650,22,30400,RENT,2.0,VENTURE,D,10000,12.8,1,0.33,N,2
2328,10651,22,30712,RENT,3.0,DEBTCONSOLIDATION,D,10000,15.65,1,0.33,Y,4
2329,10667,23,31800,RENT,4.0,DEBTCONSOLIDATION,D,10000,15.33,1,0.31,N,4
2330,10672,25,32000,RENT,3.0,VENTURE,C,10000,12.99,1,0.31,Y,2
2331,10692,25,32200,RENT,1.0,VENTURE,D,10000,16.77,1,0.31,Y,4
2332,10695,23,32400,RENT,7.0,EDUCATION,A,10000,8.49,1,0.31,N,3
2333,10698,24,64000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,16000,14.65,1,0.25,N,2
2334,10699,21,32400,RENT,2.0,MEDICAL,C,10000,13.23,1,0.31,N,4
2335,10706,22,33000,RENT,6.0,PERSONAL,B,10000,12.42,1,0.3,N,3
2336,10708,25,33000,RENT,0.0,VENTURE,C,10000,15.96,1,0.3,Y,3
2337,10709,24,64000,OWN,7.0,VENTURE,E,6100,18.64,1,0.1,Y,4
2338,10713,26,64000,MORTGAGE,6.0,DEBTCONSOLIDATION,E,9000,18.64,1,0.14,N,4
2339,10719,22,33948,RENT,4.0,MEDICAL,A,10000,8.32,1,0.29,N,2
2340,10723,24,64000,MORTGAGE,7.0,VENTURE,F,4000,20.89,1,0.06,N,2
2341,10730,22,64000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,14400,11.71,1,0.23,N,2
2342,10740,24,34000,RENT,1.0,HOMEIMPROVEMENT,B,10000,12.69,1,0.29,N,2
2343,10742,25,34000,RENT,4.0,PERSONAL,A,10000,6.62,1,0.29,N,4
2344,10747,23,54400,MORTGAGE,0.0,MEDICAL,D,12000,15.62,1,0.19,N,3
2345,10749,24,64000,MORTGAGE,8.0,PERSONAL,A,14500,5.42,1,0.23,N,2
2346,10754,22,34000,RENT,0.0,MEDICAL,D,10000,15.28,1,0.29,Y,3
2347,10759,23,34000,RENT,7.0,EDUCATION,B,10000,10.36,1,0.29,N,4
2348,10770,26,34000,RENT,5.0,VENTURE,C,10000,13.11,1,0.29,Y,3
2349,10786,25,34000,RENT,0.0,HOMEIMPROVEMENT,C,10000,13.79,1,0.29,Y,4
2350,10801,22,36000,RENT,0.0,VENTURE,C,10000,15.27,1,0.28,N,2
2351,10819,22,36000,RENT,4.0,PERSONAL,B,10000,11.36,1,0.28,N,2
2352,10856,26,64000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,7000,15.95,1,0.11,N,2
2353,10862,24,64000,MORTGAGE,8.0,EDUCATION,A,5000,7.88,1,0.08,N,4
2354,10874,23,39000,RENT,3.0,PERSONAL,B,10000,11.99,1,0.26,N,3
2355,10886,23,39000,RENT,2.0,PERSONAL,D,10000,15.2,1,0.26,Y,3
2356,10893,22,39000,RENT,2.0,PERSONAL,D,10000,16.07,1,0.26,Y,2
2357,10911,24,39000,RENT,1.0,DEBTCONSOLIDATION,D,10000,14.11,1,0.26,N,3
2358,10941,24,39600,RENT,7.0,HOMEIMPROVEMENT,B,10000,10.36,1,0.25,N,3
2359,10961,22,30000,RENT,2.0,VENTURE,D,4200,15.31,1,0.14,Y,2
2360,10965,26,34000,RENT,4.0,PERSONAL,E,4200,16.82,1,0.12,Y,3
2361,10969,22,29000,RENT,6.0,HOMEIMPROVEMENT,A,4200,6.62,1,0.14,N,2
2362,10970,21,29000,RENT,2.0,MEDICAL,D,4200,15.62,1,0.14,Y,3
2363,10975,26,64000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,12.17,1,0.13,N,4
2364,10986,22,36000,RENT,4.0,MEDICAL,B,4200,9.91,1,0.12,N,2
2365,10987,25,36499,RENT,1.0,HOMEIMPROVEMENT,B,4200,10.99,1,0.12,N,4
2366,10995,26,55080,MORTGAGE,10.0,MEDICAL,A,2500,7.66,1,0.04,N,3
2367,10999,24,55243,MORTGAGE,6.0,MEDICAL,B,2900,9.62,1,0.04,N,2
2368,11004,25,65000,MORTGAGE,4.0,PERSONAL,A,6000,8.9,1,0.09,N,2
2369,11010,23,54000,RENT,2.0,MEDICAL,B,4200,10.99,1,0.08,N,2
2370,11023,23,60996,RENT,2.0,PERSONAL,D,4200,15.58,1,0.07,N,2
2371,11024,22,55250,MORTGAGE,2.0,MEDICAL,D,7400,14.84,1,0.11,N,2
2372,11044,24,14400,RENT,4.0,MEDICAL,A,4050,6.91,1,0.28,N,4
2373,11053,21,12000,RENT,0.0,MEDICAL,B,4000,10.65,1,0.33,N,4
2374,11055,24,12000,RENT,0.0,PERSONAL,C,4000,13.8,1,0.33,Y,3
2375,11069,25,42000,RENT,3.0,VENTURE,C,10000,13.8,1,0.24,N,3
2376,11073,25,42000,RENT,2.0,DEBTCONSOLIDATION,D,10000,14.91,1,0.24,Y,3
2377,11081,23,42000,RENT,0.0,HOMEIMPROVEMENT,D,10000,15.58,1,0.24,Y,3
2378,11085,24,56100,MORTGAGE,0.0,MEDICAL,B,6000,11.71,1,0.09,N,4
2379,11100,22,42000,RENT,6.0,MEDICAL,E,10000,16.32,1,0.24,Y,4
2380,11105,23,66000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,4000,15.62,1,0.06,Y,4
2381,11106,23,56100,MORTGAGE,3.0,MEDICAL,B,5650,10.99,1,0.09,N,3
2382,11109,23,42720,RENT,1.0,EDUCATION,D,10000,16.89,1,0.23,Y,4
2383,11112,22,43000,RENT,3.0,MEDICAL,D,10000,16.77,1,0.23,N,2
2384,11116,24,43500,RENT,6.0,MEDICAL,D,10000,13.62,1,0.23,Y,3
2385,11156,25,44000,RENT,2.0,MEDICAL,D,10000,15.65,1,0.23,Y,4
2386,11165,24,56100,MORTGAGE,4.0,MEDICAL,D,4900,15.95,1,0.07,Y,4
2387,11175,22,44000,RENT,2.0,VENTURE,D,10000,15.58,1,0.23,N,3
2388,11198,23,56100,MORTGAGE,5.0,MEDICAL,C,18000,14.22,1,0.27,Y,2
2389,11200,22,44307,RENT,6.0,HOMEIMPROVEMENT,B,10000,11.36,1,0.23,N,2
2390,11203,22,45000,RENT,6.0,HOMEIMPROVEMENT,C,10000,15.96,1,0.22,N,2
2391,11207,26,45000,RENT,4.0,PERSONAL,B,10000,11.86,1,0.22,N,4
2392,11229,23,46000,RENT,7.0,HOMEIMPROVEMENT,C,10000,13.43,1,0.22,N,4
2393,11230,26,66000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,15000,14.42,1,0.23,N,2
2394,11239,23,46000,RENT,2.0,DEBTCONSOLIDATION,D,10000,12.61,1,0.22,N,2
2395,11240,23,46500,RENT,0.0,PERSONAL,C,10000,14.26,1,0.22,Y,3
2396,11251,24,47292,RENT,4.0,MEDICAL,D,10000,16.32,1,0.21,Y,3
2397,11253,23,56403,MORTGAGE,7.0,MEDICAL,D,30000,16.49,1,0.45,N,2
2398,11259,21,47520,RENT,5.0,MEDICAL,D,10000,15.33,1,0.21,Y,4
2399,11262,22,48000,RENT,7.0,DEBTCONSOLIDATION,E,10000,17.99,1,0.21,Y,4
2400,11264,23,66500,MORTGAGE,0.0,DEBTCONSOLIDATION,B,22000,8.88,1,0.33,N,2
2401,11272,25,48996,RENT,9.0,MEDICAL,D,10000,14.54,1,0.2,Y,2
2402,11275,25,66800,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,9.63,1,0.18,N,4
2403,11283,25,49000,RENT,9.0,HOMEIMPROVEMENT,A,10000,6.62,1,0.2,N,4
2404,11300,24,56950,MORTGAGE,4.0,MEDICAL,B,4500,10.0,1,0.07,N,3
2405,11303,22,49000,RENT,6.0,PERSONAL,E,10000,16.45,1,0.2,N,2
2406,11311,26,67000,OWN,10.0,DEBTCONSOLIDATION,E,5000,16.45,1,0.07,Y,3
2407,11320,26,67000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,6500,14.11,1,0.1,Y,2
2408,11322,25,56950,MORTGAGE,9.0,MEDICAL,C,25000,10.91,1,0.37,Y,3
2409,11331,21,67400,MORTGAGE,2.0,VENTURE,E,20000,17.74,1,0.3,Y,2
2410,11335,23,67476,MORTGAGE,5.0,HOMEIMPROVEMENT,C,25000,13.49,1,0.37,Y,3
2411,11336,22,51000,RENT,6.0,EDUCATION,A,10000,5.42,1,0.2,N,4
2412,11344,24,67524,MORTGAGE,4.0,PERSONAL,B,10000,9.99,1,0.15,N,2
2413,11347,23,67700,MORTGAGE,7.0,EDUCATION,D,15000,14.11,1,0.22,Y,3
2414,11353,26,52800,RENT,2.0,VENTURE,D,10000,12.8,1,0.19,Y,3
2415,11387,25,54000,RENT,0.0,HOMEIMPROVEMENT,C,10000,15.23,1,0.19,N,4
2416,11389,24,54000,RENT,5.0,PERSONAL,B,10000,10.37,1,0.19,N,2
2417,11395,21,68100,MORTGAGE,5.0,DEBTCONSOLIDATION,E,17500,17.19,1,0.26,N,4
2418,11397,22,54000,RENT,0.0,VENTURE,E,10000,15.95,1,0.19,N,4
2419,11399,23,54000,RENT,4.0,EDUCATION,E,10000,17.93,1,0.19,Y,4
2420,11402,22,68400,MORTGAGE,0.0,DEBTCONSOLIDATION,D,10000,15.95,1,0.15,N,4
2421,11407,23,68500,MORTGAGE,7.0,PERSONAL,D,9800,14.84,1,0.14,N,2
2422,11412,26,68551,MORTGAGE,1.0,EDUCATION,C,4000,14.22,1,0.06,Y,2
2423,11415,25,58313,MORTGAGE,9.0,MEDICAL,E,5300,19.91,1,0.08,Y,2
2424,11422,23,54000,RENT,1.0,EDUCATION,D,10000,14.42,1,0.19,N,3
2425,11426,24,54000,RENT,1.0,DEBTCONSOLIDATION,D,10000,14.11,1,0.19,N,4
